date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:28:49	5211/5211	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2007:07:30%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/about/signechar.png	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/about/signechar.png	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:50	209990/209990	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:52%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/portfolio/09.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/portfolio/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:50	114961/114961	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:52%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/portfolio/08.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/portfolio/08.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:50	193065/193065	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:51%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/portfolio/07.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/portfolio/07.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:50	84844/84844	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:51%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/portfolio/06.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/portfolio/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:51	43080/43080	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:31%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/avatar/01.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/avatar/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:51	33010/33010	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:32%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/avatar/02.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/avatar/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:51	33610/33610	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:32%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/avatar/03.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/avatar/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:51	89501/89501	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:20%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/jquery-3.6.0.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/jquery-3.6.0.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:51	18873/18873	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:31%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/popper/popper.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/popper/popper.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:52	60089/60089	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:24%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/bootstrap/bootstrap.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/bootstrap/bootstrap.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:52	3314/3314	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:20%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/jquery.appear.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/jquery.appear.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:52	3891/3891	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:25%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/counter/jquery.countTo.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/counter/jquery.countTo.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:52	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:30%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/owl-carousel/owl.carousel.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/owl-carousel/owl.carousel.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:53	127935/127935	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:37%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/swiper/swiper.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/swiper/swiper.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:53	4526/4526	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:38%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/swiperanimation/SwiperAnimation.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/swiperanimation/SwiperAnimation.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:53	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:29%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/magnific-popup/jquery.magnific-popup.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/magnific-popup/jquery.magnific-popup.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:53	19928/19928	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:34%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/shuffle/shuffle.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/shuffle/shuffle.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:53	3998/3998	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:27%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/easy-pie-chart/easy-pie-chart.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/easy-pie-chart/easy-pie-chart.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:54	14935/14935	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:19%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/custom.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/custom.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-02.html)
23:28:54	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2007:07:18%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.eot	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.eot	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:54	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2007:07:18%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.eot?	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400d41d.eot	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:54	76548/76548	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Oct%202021%2007:07:20%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.woff2	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.woff2	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:54	89824/89824	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Oct%202021%2007:07:20%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.woff	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.woff	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:55	132728/132728	---M--	200	added ('OK')	font/ttf	date:Tue,%2026%20Oct%202021%2007:07:19%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.ttf	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.ttf	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:55	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2007:07:20%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.eot	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.eot	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:55	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2007:07:20%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.eot?	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400d41d.eot	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:55	715890/715890	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2007:07:19%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.svg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-brands-400.svg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:56	13600/13600	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Oct%202021%2007:07:21%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.woff2	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.woff2	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:56	16800/16800	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Oct%202021%2007:07:21%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.woff	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.woff	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:56	34092/34092	---M--	200	added ('OK')	font/ttf	date:Tue,%2026%20Oct%202021%2007:07:21%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.ttf	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.ttf	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:56	144322/144322	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2007:07:21%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.svg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-regular-400.svg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:57	194078/194078	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2007:07:23%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.eot	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.eot	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:57	194078/194078	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2007:07:23%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.eot?	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900d41d.eot	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:57	76120/76120	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Oct%202021%2007:07:25%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.woff2	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.woff2	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:57	99004/99004	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Oct%202021%2007:07:24%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.woff	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.woff	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:57	193792/193792	---M--	200	added ('OK')	font/ttf	date:Tue,%2026%20Oct%202021%2007:07:24%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.ttf	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.ttf	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:58	57666/57666	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2007:07:25%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.eot	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.eot	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/flaticon/flaticon.css)
23:28:58	849240/849240	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2007:07:24%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.svg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/fa-solid-900.svg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/font-awesome/all.min.css)
23:28:58	57666/57666	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Oct%202021%2007:07:25%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.eot?	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticond41d.eot	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/flaticon/flaticon.css)
23:28:59	30316/30316	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Oct%202021%2007:07:26%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.woff2	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.woff2	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/flaticon/flaticon.css)
23:28:59	35268/35268	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Oct%202021%2007:07:26%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.woff	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.woff	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/flaticon/flaticon.css)
23:28:59	57488/57488	---M--	200	added ('OK')	font/ttf	date:Tue,%2026%20Oct%202021%2007:07:26%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.ttf	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.ttf	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/flaticon/flaticon.css)
23:29:00	386454/386454	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2007:07:25%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.svg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/fonts/Flaticon.svg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/flaticon/flaticon.css)
23:29:00	280/280	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Apr%202024%2022:29:00%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/css/owl-carousel/owl.video.play.png	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/css/owl-carousel/owl.video.play.png	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/owl-carousel/owl.carousel.min.css)
23:29:00	2874/2874	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2007:08:11%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/service/feature-icon/04.png	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/service/feature-icon/04.png	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/style.css)
23:29:00	7643/7643	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2007:08:13%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/bg-pattern-02.png	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/bg-pattern-02.png	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/style.css)
23:29:01	277404/277404	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2007:08:13%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/bg-pattern.png	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/bg-pattern.png	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/style.css)
23:29:01	74295/74295	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:08:13%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/03.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:01	262325/262325	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2007:08:13%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/bg-pattern-03.png	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/bg-pattern-03.png	(from https://themes.potenzaglobalsolutions.com/html/finaxo/css/style.css)
23:29:01	1919/1919	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2007:08:10%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/service/feature-icon/01.svg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/service/feature-icon/01.svg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:01	157392/157392	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:08:12%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/02.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-01/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:01	1943/1943	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2007:08:11%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/service/feature-icon/02.svg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/service/feature-icon/02.svg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:02	1828/1828	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2007:08:11%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/service/feature-icon/03.svg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/service/feature-icon/03.svg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:02	279677/279677	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2007:07:34%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/bg/pattern-01.png	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/bg/pattern-01.png	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:02	79543/79543	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:41%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/case-study/01.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/case-study/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:02	66666/66666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:42%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/case-study/02.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/case-study/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:03	118793/118793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:42%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/case-study/03.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/case-study/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:03	162054/162054	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:29%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/about/01.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/about/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:03	59255/59255	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:35%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/blog/01.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/blog/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:03	73995/73995	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:35%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/blog/02.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/blog/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:03	68574/68574	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:36%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/blog/03.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/blog/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:04	94850/94850	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:36%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/blog/04.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/blog/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:04	122207/122207	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:07:36%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/blog/05.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/blog/05.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:04	450460/450460	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:22%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/apexcharts/apexcharts.min.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/apexcharts/apexcharts.min.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:04	4359/4359	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Oct%202021%2007:08:22%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/js/apexcharts/charts.js	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/js/apexcharts/charts.js	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index.html)
23:29:05	3976/3976	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2007:07:28%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/logo-light.svg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/logo-light.svg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-03.html)
23:29:05	3486/3486	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2007:08:18%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-03/03.png	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-03/03.png	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-03.html)
23:29:05	154590/154590	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2007:08:17%20GMT	https://themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-03/01.jpg	C:/Mes%20Sites%20Web/pidev/themes.potenzaglobalsolutions.com/html/finaxo/images/slider/home-03/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/finaxo/index-03.html)
